버스정류장ARS번호,역명,승차총승객수,하차총승객수,총이용객수,위도,경도
17409,오류중학교,119,94,213,37.5079749478,126.8469113077
17410,연지마을,91,44,135,37.4827630327,126.8422699115
17456,경남아너스빌아파트,70,31,101,37.4908457534,126.8394522242
17457,서울남부교정시설,82,81,163,37.476880812,126.8397337562
17458,오류남초등학교후문,79,60,139,37.4893156441,126.8371911609
17459,서울남부교정시설입구,32,2,34,37.4767954359,126.8416444106
17460,천왕이펜하우스6단지후문,1,34,35,37.4772612987,126.8419539928
17461,미래여성병원,0,18,18,37.4912852444,126.8402025104
17462,동부그린아파트,11,31,42,37.4900476268,126.8322991004
17463,오류동푸르지오아파트.송기산내과의원,3,0,3,37.4912984558,126.8415590556
17464,1호선구일역,101,71,172,37.4954759601,126.8722335954
17465,SK허브수.구로우성APT,324,121,445,37.4954827267,126.8733862133
17468,그린빌라정문,79,23,102,37.4858461022,126.8234378684
17469,경서농협앞,59,14,73,37.5026744371,126.8639481068
17470,고척고교.한일유앤아이.삼익아파트,443,14,457,37.5080362968,126.8526426081
17471,구388버스정류장,32,38,70,37.5003117758,126.8468826207
17472,구로디지털단지역,1107,1116,2223,37.4844843828,126.9014954263
17473,천왕역3번출구,1087,769,1856,37.4871929928,126.8386190723
17474,대림역4번출구,3073,2494,5567,37.4944080607,126.8941899471
17475,동아1차APT105동,202,156,358,37.5100830194,126.882003406
17476,오류동역.시장입구,62,152,214,37.4934669594,126.843811445
17477,개봉한진아파트.기점,1230,6,1236,37.4860467262,126.8520772506
17478,개봉역,2075,1449,3524,37.4951118049,126.8586855509
17479,개봉역,1396,1275,2671,37.495033642,126.8581281453
17481,구.사조참치,500,212,712,37.4831747617,126.9000463797
17483,신도림중학교,288,75,363,37.5106973286,126.8844435798
17484,개봉사거리,735,193,928,37.4974414153,126.8559170573
17485,우리은행앞,13,2,15,37.4922658527,126.8434599895
17486,123전자타운.2001아울렛,329,412,741,37.4970967423,126.8623393681
17488,개봉3동주민센터,521,30,551,37.4861608749,126.8540163564
17489,국민은행.구로구민회관.구로아트밸리,161,454,615,37.4958206432,126.8896835849
17490,1호선구일역,432,408,840,37.4953053758,126.8722280634
17491,용두연립,59,407,466,37.4987991162,126.8520611459
17492,남부종합상가,5,1,6,37.4916654326,126.8424808884
17493,고척공구상가,209,187,396,37.4985058366,126.8606650829
17494,개봉전화국,167,83,250,37.4863577406,126.8560065996
17497,세븐일레븐편의점,79,54,133,37.4916515773,126.8557099187
17499,대림6차태영프라자,245,41,286,37.5062518631,126.8831869844
17501,고척초등학교,161,199,360,37.4996410325,126.8580364886
17502,개봉1동주민센터,48,109,157,37.5003864446,126.851015214
17503,보람아파트,145,80,225,37.4862853517,126.8968737126
17504,개봉역.림괄아파트,3766,2895,6661,37.4938820371,126.8586839524
17505,덕의초등학교,19,87,106,37.5056424974,126.8576518404
17506,이마트,48,78,126,37.4915710921,126.8540092198
17507,구로고대병원정문,151,556,707,37.492350833,126.8834653518
17508,대림5차아파트.신도림주민센터,29,50,79,37.5074485074,126.8813606125
17509,세곡초등학교,170,654,824,37.5027164013,126.8493637685
17511,새마을금고사거리,59,272,331,37.501699289,126.8590429861
17512,삼환로즈빌아파트,152,67,219,37.4988849269,126.8567826449
17513,낙원할인마트,16,175,191,37.4999783857,126.8495365977
17514,오류고등학교.수궁동복지회관,5,26,31,37.4987611751,126.828651886
17515,경북슈퍼마켓,148,27,175,37.4881783244,126.856838177
17516,오류동삼거리,1,104,105,37.4956760571,126.8404273128
17517,대림5차아파트702동,120,98,218,37.5076585727,126.879686208
17520,서울가든아파트,38,126,164,37.5010736844,126.8603584192
17521,성화단지앞,18,203,221,37.5004598987,126.8557461282
17524,현대별장맨션타운4차.덕성교회,4,5,9,37.498153468,126.8265496413
17526,구로2동지하차도입구,53,171,224,37.4901642749,126.8811730911
17527,대림3차아파트,66,72,138,37.5068806092,126.8784997827
17529,고척1동주민센터.한효아파트,20,76,96,37.5007747419,126.8620826591
17530,대우아파트,46,457,503,37.5023562812,126.8561270364
17532,개봉1치안센터,28,133,161,37.5033774485,126.8469792868
17533,우신중.고후문,1,12,13,37.4960073153,126.8255107353
17534,항동중학교,3,95,98,37.4832367515,126.8220254808
17535,항동중학교,71,3,74,37.4827584773,126.8215347891
17536,한일유엔아이APT.현대로얄APT,124,192,316,37.4859901255,126.8765437603
17537,신도림미성아파트,148,149,297,37.5060035465,126.8764810511
17539,금강수목원아파트정문.동도아트빌,1,113,114,37.489296446,126.8324990347
17540,청구아파트후문,16,190,206,37.501145848,126.8635070759
17541,경남아파트앞,10,141,151,37.5039155326,126.8564113368
17543,삼원목욕탕,29,207,236,37.5047237058,126.8462944948
17544,온수초교후문,0,7,7,37.4943446088,126.8247851552
17547,월드아파트,105,60,165,37.5053880289,126.8768478866
17549,서해그랑블아파트.금강수목원아파트후문,177,164,341,37.4883202706,126.8309460994
17550,고척시장,61,291,352,37.5031035319,126.8623769754
17551,양우아파트,22,188,210,37.5048737044,126.8559186097
17552,경북슈퍼마켓,77,170,247,37.4881090525,126.8569162913
17554,오류중학교,35,281,316,37.5064968072,126.8454006743
17555,온수역,48,89,137,37.4929546615,126.8250914854
17558,센츄리아파트,14,36,50,37.5049657103,126.861266221
17559,고척2동주민센터.고척지구대,468,153,621,37.5066044971,126.8585085869
17560,철산교앞,100,20,120,37.4880930845,126.8594179846
17563,우신중.고후문,8,1,9,37.4958721554,126.8255144427
17566,오류동교회,4,45,49,37.4967301913,126.8396347971
17568,리가아파트,81,105,186,37.5060594811,126.8608037353
17569,덕의공원,8,38,46,37.5068789765,126.8557620049
17570,현대IPARK후문,10,6,16,37.488916585,126.8600859026
17572,건강약국,0,234,234,37.502795896,126.8446459743
17573,현대별장맨션타운4차.덕성교회,3,6,9,37.4981049614,126.8266538041
17575,항아리,73,111,184,37.498675859,126.8864311689
17576,한일유엔아이APT,106,179,285,37.4856182438,126.8759503543
17577,럭비구장,0,178,178,37.4912788599,126.8269979954
17578,세양청마루아파트,214,140,354,37.5067232768,126.8623952149
17579,진성아파트,3,63,66,37.5070726009,126.8550887704
17580,현대IPARK정문,39,33,72,37.4910441607,126.8609086066
17581,개봉전화국,102,355,457,37.486443343,126.8560120887
17582,개봉중학교,654,526,1180,37.5022999322,126.8429598212
17583,오류중학교,326,41,367,37.5064984287,126.8452626754
17584,오류고등학교.수궁동복지회관,7,13,20,37.4986707024,126.8284021432
17588,온수역,592,652,1244,37.4920372556,126.8238225007
17589,경남1차.중앙하이츠아파트,49,47,96,37.5053633498,126.8630129852
17590,구민체육센터후문,4,213,217,37.5075268453,126.8539611844
17591,현대2차APT,65,50,115,37.4918808558,126.8605440388
17592,개봉3동주민센터,5,374,379,37.4862735028,126.8540082216
17593,건강약국,178,2,180,37.5026653155,126.8447061907
17594,삼원목욕탕,234,27,261,37.5047100465,126.8461848075
17596,거성아파트,114,184,298,37.4898606654,126.8507701923
17597,GS25.한신아파트,1,80,81,37.4957338159,126.8740426758
17598,구로고.구로도서관,103,98,201,37.4985698798,126.8908027614
17600,천왕역1번출구,79,220,299,37.4857661404,126.839174728
17601,오류동역2번출구,217,15,232,37.4936291139,126.8437913183
17602,미래빌라,5,9,14,37.4927076915,126.841989635
17603,우림필유아파트,5,22,27,37.4942450511,126.8471890485
17604,동부에이스,23,10,33,37.4949027142,126.8497169806
17605,개봉푸르지오후문,1,32,33,37.5001701123,126.8491644859
17609,개봉푸르지오정문,19,73,92,37.5010457523,126.8487500846
17610,개봉1동사거리,18,100,118,37.5014161085,126.8455449816
17612,신도림역.아이파크아파트,163,211,374,37.5106073682,126.8884580806
17613,동아2차아파트상가,99,13,112,37.5086078017,126.8867871382
17615,동진빌라.오정초등학교,9,28,37,37.4906689295,126.8253388224
17617,마젤란아파트.예인학원앞,130,64,194,37.5044086255,126.86329633
17619,개봉한진아파트.기점,2,999,1001,37.486149449,126.8520747864
17620,정도주택,45,11,56,37.4941055704,126.8516946619
17621,신세기아파트,0,16,16,37.4939095368,126.8534477948
17622,브라운스톤,12,51,63,37.4908930422,126.853145557
17623,개웅어린이공원,117,134,251,37.4899561133,126.8532406776
17624,거성슈퍼,12,9,21,37.4899576833,126.8526922638
17625,대림그린빌라,15,25,40,37.4899621316,126.8518549807
17626,에덴맨션,49,29,78,37.49271774,126.851471249
17629,구로보건소.금호새솔아파트,193,314,507,37.5003559042,126.8905654986
17632,한화비즈메트로,215,253,468,37.4806468628,126.8935677367
17633,한국산업기술시험원.디지털탑프라자,43,141,184,37.4816125117,126.8973623264
17634,구로디지털단지우체국,17,187,204,37.482986979,126.898151636
17635,JNK디지털타워,149,98,247,37.4820919266,126.8974691724
17636,에이스하이엔드타워2차.G밸리산업박물관,155,173,328,37.4808110245,126.8957891455
17637,대륭포스트타워8차,73,118,191,37.480603,126.894584
17638,에이스하이엔드타워1차,106,145,251,37.4812229151,126.8929111643
17650,연지타운2단지,70,44,114,37.4819347512,126.8448667042
17651,연지타운2단지,141,91,232,37.482105537,126.8452304506
17655,지타워.G밸리산업박물관,257,169,426,37.4805579915,126.894941545
17673,작은굴다리,19,5,24,37.5029616981,126.8455401063
17675,개봉1치안센터,92,40,132,37.5032887727,126.8466955709
17677,하이츠.영화.우방.한국현대,166,135,301,37.4968524879,126.8748540294
17678,영림중학교,57,118,175,37.4976740286,126.8915080266
17682,유한공고.성공회대앞,136,100,236,37.4884799619,126.8246023937
17684,우성꿈동산.산업인아파트,182,42,224,37.5035347914,126.8636135714
17686,거성푸르뫼아파트입구,11,48,59,37.5013221734,126.8463908198
17689,삼성그린빌라,22,42,64,37.4904850642,126.8516794789
17690,SK허브수.한신아파트,128,3,131,37.4956839983,126.8738018673
17694,구로구민회관,143,161,304,37.4962991173,126.8905572831
17695,KEB하나은행,117,278,395,37.4844929907,126.8957736653
17697,동삼빌라,10,62,72,37.4872651448,126.8239106044
17700,천왕이펜하우스2단지,33,165,198,37.4856524684,126.8379747224
17701,구로우체국.이펜하우스3단지후문,20,109,129,37.4818958135,126.8421452538
17704,금강수목원아파트,99,33,132,37.4892937423,126.8343982965
17706,덕성빌라,70,76,146,37.4911148827,126.8516375218
17707,현대상선.구일중학교,109,3,112,37.4953252995,126.8745918696
17708,구로구청,242,163,405,37.4946872845,126.8891800402
17709,오류동교회,6,70,76,37.4969772246,126.8397315321
17711,한일한의원,24,31,55,37.5019399059,126.8644523136
17712,항동하버라인10단지,325,28,353,37.4797625072,126.8256919615
17713,큰굴다리,16,4,20,37.4993066553,126.8472760003
17715,항동제일풍경채,40,41,81,37.4758934433,126.8168720063
17716,선경아트빌라,65,67,132,37.4920015162,126.8515320329
17717,구로중학교,298,179,477,37.4932861016,126.8901809694
17718,항동생활체육관,42,56,98,37.4773996567,126.822706461
17728,유풍약국,26,69,95,37.5012731714,126.8653108421
17729,구민체육관후문,126,7,133,37.5074094044,126.8537204834
17730,개봉교입구,54,49,103,37.4859598389,126.856147179
17731,알뜰슈퍼,113,11,124,37.4995526493,126.848671162
17733,크로바마트,83,32,115,37.4935475792,126.8514133118
17734,동구로새마을금고,54,106,160,37.4911085369,126.8921564037
17737,동양미래대학교.구로성심병원,165,232,397,37.500294065,126.8664492745
17738,진성아파트,58,10,68,37.5069198246,126.8549532265
17739,대원카센터,20,38,58,37.4851235277,126.854604124
17740,낙원할인마트,34,11,45,37.4998367818,126.8496002799
17741,개봉사거리,93,727,820,37.4971205133,126.8558271962
17743,구로주공APT,120,59,179,37.4915573877,126.8759201764
17744,구로시장.남구로시장,189,266,455,37.4892915192,126.8909461726
17746,푸른수목원후문,3,2,5,37.4842022996,126.8225267529
17747,청구아파트.동아한신아파트,54,17,71,37.500508084,126.8644775225
17748,덕의공원,35,35,70,37.5065732115,126.8559436211
17749,한진APT후문,47,125,172,37.4838124632,126.853907849
17750,개봉1동주민센터,37,70,107,37.5003180166,126.8510594597
17772,구일우성아파트,105,51,156,37.4899012173,126.8758107584
17773,구로3동주민센터.삼성래미안아파트,388,149,537,37.4874106408,126.8905108892
17792,고척1동주민센터.한효아파트,58,35,93,37.5008337327,126.8624422171
17801,금강수목원아파트,29,66,95,37.4894582587,126.834457297
17802,항동하버라인4단지,132,11,143,37.4819037911,126.8254007227
17803,고척2동주민센터.고척지구대,74,191,265,37.5064024799,126.8585760434
17804,별장쉐르빌앞,115,37,152,37.487103,126.833089
17806,덕일전자공업고등학교,12,104,116,37.4898476996,126.8375264019
17807,개명초교,32,72,104,37.482280857,126.852674925
17808,항동하버라인4단지.푸른수목원,1,157,158,37.4827177694,126.825955666
17809,항동하버라인3단지아파트,22,340,362,37.4797321396,126.8252503196
17831,우성아파트,202,46,248,37.5115844827,126.8856063291
17834,신도림역,667,171,838,37.5105577543,126.8897750974
17835,도림천역2번출구,20,19,39,37.5145732142,126.883116065
17838,구로3파출소,191,175,366,37.4861491173,126.8916518401
17846,동삼빌라,40,81,121,37.4871985611,126.8239763483
17848,천왕이펜하우스3단지입구,103,467,570,37.482418,126.838209
17855,신도림동아3차아파트,56,1,57,37.5102108312,126.8836884687
17863,구로보건소,509,352,861,37.5003597239,126.8889643647
17864,서울가든아파트,144,54,198,37.5011612274,126.8604736214
17886,고척사거리.고척파크프리지오,133,228,361,37.50682458,126.8596543326
17887,대상APT,37,94,131,37.4820568521,126.8499684334
17888,구로시장.남구로시장입구,260,179,439,37.4901745492,126.8815338211
17889,에이스테크노타워,436,500,936,37.485021781,126.8941494791
17899,보성운수기종점,440,332,772,37.4901585853,126.8928277373
17900,새마을금고사거리,289,74,363,37.5015032543,126.8586282642
17901,백제약국,268,50,318,37.5048176486,126.8557648896
17902,영화APT,50,33,83,37.4824144309,126.8485710025
17903,천왕역,203,344,547,37.4862992199,126.8386352471
17904,대우자동차정비소,200,150,350,37.4915421241,126.8821344238
17906,고척초등학교,158,211,369,37.499467,126.85815
17907,경남아파트,130,67,197,37.5038737235,126.856354663
17908,남부주유소,28,55,83,37.4823440417,126.8472688866
17909,신도림역2번출구,3687,3799,7486,37.5076372392,126.891883808
17910,구로고대병원후문,644,323,967,37.4934775322,126.8856372215
17911,구로3동현대아파트,62,312,374,37.4869892353,126.8978497443
17912,공구상가,178,239,417,37.498625004,126.860117912
17913,대우아파트,386,167,553,37.5023525197,126.855998104
17917,123전자타운.2001아울렛,194,366,560,37.497292563,126.861808582
17918,성화단지앞,67,48,115,37.5005796345,126.855655416
17920,구로디지털단지입구,243,23,266,37.4829265654,126.9006494039
17922,삼환로즈빌아파트,22,167,189,37.4987023023,126.8566416342
17923,문성골,474,287,761,37.4814923556,126.8999954764
17925,에이스테크노타워,319,434,753,37.4852697727,126.8937835226
17927,구로3파출소,96,217,313,37.4861834877,126.8917920104
17929,구로3동주민센터.삼성래미안아파트,161,206,367,37.4873871314,126.8905621992
