버스정류장ARS번호,역명,승차총승객수,하차총승객수,총이용객수,위도,경도
22876,더케이호텔후문,5,130,135,37.4659938367,127.0341879129
22877,오거리,25,47,72,37.488815095,126.996800041
22878,파이낸셜뉴스.현대렉시온오피스텔,168,657,825,37.4910005915,127.0307255899
22879,서초역3번출구,1074,697,1771,37.4910843274,127.0077861115
22880,양재근린공원,161,86,247,37.4724090919,127.0415088094
22883,방배유스센터,15,101,116,37.478885422,126.9991553697
22884,서초그랑자이정문,117,76,193,37.488003615,127.026037547
22885,강남역10번출구,297,79,376,37.4992095778,127.0264405862
22887,뱅뱅사거리,44,184,228,37.4892316317,127.030304584
22889,언남고,182,64,246,37.4735942872,127.0433501089
22890,남부터미널.기쁨병원,84,152,236,37.4819795068,127.0169521013
22891,방배그랑자이아파트,44,282,326,37.477192125,127.0004098253
22892,풍림아이원,34,39,73,37.4872479803,127.0238377395
22893,하이브랜드.코스트코.이마트,48,371,419,37.4623679984,127.036183371
22894,서초유스센터,35,159,194,37.4861722268,127.0101625566
22895,예술의전당,142,859,1001,37.4811103218,127.0140414058
22897,교대역6번출구,1692,219,1911,37.494171868,127.0137373697
22899,신중초등학교,158,258,416,37.4796463752,127.0106964976
22900,동덕여고,588,541,1129,37.47403997,126.9929415
22901,국제전자센터,32,238,270,37.4854513228,127.0179151927
22904,국립국악원,70,129,199,37.4779435387,127.0073810943
22905,래미안아파트.파이낸셜뉴스,4,76,80,37.492482,127.029934
22906,삼호아파트,32,89,121,37.497427412,126.9873076156
22907,성지마을입구,2,0,2,37.4738661248,126.9924125075
22908,남부터미널.한일시멘트,170,124,294,37.4847552499,127.0143960237
22910,서초1동사무소,86,87,173,37.4903557536,127.0196816512
22911,양재시민의숲매헌역입구,44,9,53,37.4692956181,127.0373749569
22912,방배빌딩,234,238,472,37.478279901,127.0067664544
22913,서래초등학교,94,70,164,37.49573641,126.9883726975
22915,복지관,6,74,80,37.4916789581,127.016581893
22916,삼환아파트,260,124,384,37.4800107592,127.0058932787
22920,교육개발원입구사거리,53,121,174,37.4782102141,127.0394643451
22922,서초고후문,76,139,215,37.4893768961,127.0047484587
22923,상문고등학교.수표교교회,141,127,268,37.4818562644,127.0050035302
22924,빛교회.이수중앙시장,361,393,754,37.4922933558,126.9890268906
22925,현대캐피탈,24,85,109,37.4797190114,127.0410922289
22926,본마을노인복지센터,2,11,13,37.4544244544,127.0529606938
22927,본마을노인복지센터,6,1,7,37.4545394332,127.0530384779
22928,방배열린문화센터.가야치과병원,127,136,263,37.4891551044,126.9928643282
22929,카페골목입구,196,331,527,37.4916137524,126.9873182177
22930,원불교,33,72,105,37.481430551,127.0426750642
22931,방배열린문화센터,28,121,149,37.490394075,126.9921144436
22932,노인정,93,92,185,37.4893925216,126.9872326483
22933,뉴코아백화점,22,231,253,37.5072825331,127.0080547391
22934,함지박사거리,6,147,153,37.4915969962,126.9913600147
22935,청호나이스,179,277,456,37.4877164521,127.0129084201
22936,코오롱아파트,87,654,741,37.4723103108,127.0281179589
22937,이수역2번출구,2096,882,2978,37.4872077842,126.9824232165
22938,HCN서초방송,2,79,81,37.4822972976,127.0120492501
22939,서초포레스타3단지후문,37,0,37,37.4538837398,127.0595220597
22940,서울교대,97,93,190,37.4887252807,127.0162208382
22942,유경약국,0,169,169,37.4936339225,126.9863780826
22945,서초1동주민센터,66,84,150,37.4896367481,127.0192223339
22946,삽준네마을,103,187,290,37.4691973046,127.0267443044
22947,남부시장,0,110,110,37.4953901154,126.9858858024
22949,교총회관,104,277,381,37.4669560736,127.0275611985
22950,롯데캐슬헤론아파트,59,156,215,37.4973301255,126.9853504863
22956,서래마을입구,243,257,500,37.499217253,126.9983460816
22959,서래마을.서래글로벌빌리지센터,265,196,461,37.4979248474,126.9982345347
22961,서초문화예술정보학교후문,82,104,186,37.4866818374,127.0289838941
22963,효성빌라,281,167,448,37.4962866403,126.9981271322
22966,방배중학교,138,117,255,37.4949403792,126.9974474717
22968,필리핀대사관,92,138,230,37.4940689638,126.9957646844
22969,서초고후문,65,30,95,37.4889221759,127.0046620261
22970,방배4동성당,58,72,130,37.4937462678,126.9935356582
22972,함지박사거리,95,151,246,37.493124351,126.9911415729
22973,구룡사입구,5,246,251,37.4720524503,127.0502298295
22975,서문여고,7,120,127,37.4874536668,126.9850209583
22976,카페골목입구,312,303,615,37.4914704762,126.9873114566
22977,반포종합운동장,397,208,605,37.5002173346,126.9966723282
22979,서울교통공사,179,67,246,37.4774762857,126.9873538613
22980,서초구청맞은편,482,149,631,37.4841889736,127.030601072
22981,방배역3번출구,444,548,992,37.4812111266,126.9964879477
22982,서초롯데캐슬프레지던트아파트,41,42,83,37.496137355,127.0196986198
22983,대검찰청.서초경찰서,96,196,292,37.4945136356,127.0062446594
22984,불교TV.서초어린이집,180,308,488,37.4745006419,127.0002023829
22985,구룡사거리,245,980,1225,37.4739943247,127.0481441804
22986,서이초등학교,132,80,212,37.4911635361,127.0268380817
22987,서울고사거리,242,142,384,37.4832169599,127.0043330792
22989,사당역12번출구,2029,2171,4200,37.4778342637,126.9819882566
22990,삼성래미안.이수역방향,962,717,1679,37.503801116,127.001950895
22992,더미켈란아파트,484,371,855,37.4855580371,127.0041602025
22993,서울성모병원.서울지방조달청,361,744,1105,37.5003496563,127.0041236994
22994,아크로비스타,38,432,470,37.4980214836,127.01282537
22996,서초성당,71,202,273,37.4931966225,127.0212843629
22998,반포대교,1,16,17,37.5099152046,126.9974952936
23101,신사중학교,1309,2510,3819,37.5229277357,127.0204991277
23102,신사중학교,2123,913,3036,37.5238600208,127.0215476037
23103,광림교회.현대고등학교,1310,1432,2742,37.5253868122,127.0252663803
23104,광림교회.현대고등학교,1559,877,2436,37.5252779533,127.0244392928
23105,압구정역4번출구,2722,1276,3998,37.5257349597,127.0281887833
23106,국민은행압구정종합금융센터,1619,795,2414,37.5230982773,127.028118907
23107,신사동고개,802,1232,2034,37.5188969053,127.0257541709
23108,신사역8번출구.가로수길,1724,2385,4109,37.5174397364,127.0221753116
23109,신사역6번출구,483,288,771,37.517422,127.019435
23110,신사역3번출구,1959,1752,3711,37.5152289207,127.0200787646
23111,신사역1번출구,2580,1328,3908,37.5168574262,127.0217344165
23112,신사동고개,823,1715,2538,37.5185545148,127.0260152561
23113,강남을지병원,1224,1132,2356,37.5182204908,127.028629941
23114,학동역,2019,1581,3600,37.5147842255,127.0301678528
23115,학동역6번출구,477,478,955,37.5137805482,127.0296320997
23116,영동시장,257,395,652,37.5118508617,127.0234688746
23117,영동시장.논현역1번출구,714,778,1492,37.5113367768,127.0224536332
23118,학동역5번출구,1376,966,2342,37.5135731512,127.0301492658
23119,논현동고개,596,1337,1933,37.5102565309,127.0323028097
23120,삼정호텔,254,305,559,37.5067856544,127.0316905107
23121,신논현역3번출구,204,444,648,37.5050754793,127.0258483824
23122,신논현역3번출구.교보타워사거리,643,744,1387,37.5057773025,127.0241456343
23123,영동시장.논현역3번출구,480,1106,1586,37.5093462126,127.0223963092
23124,언북중학교입구,643,1268,1911,37.5202978876,127.0308205822
23125,도산공원사거리.호림아트센터,1130,1491,2621,37.5215790063,127.0349369258
23126,영동119안전센터,875,655,1530,37.5225557208,127.0381006504
23127,강남구청역,458,2414,2872,37.5185178636,127.0406416326
23128,강남구청역,936,360,1296,37.5169580553,127.0399409789
23129,세관앞,266,389,655,37.5157593644,127.0360665964
23130,서울세관,208,193,401,37.5170273453,127.0356282732
23131,서울세관,209,339,548,37.5173244793,127.0351676893
23132,학동역,1959,1930,3889,37.515158129,127.0303750209
23133,강남을지병원,587,1425,2012,37.5185664886,127.0287812765
23134,세관앞,346,434,780,37.5156009306,127.0364196087
23135,강남구청역,138,591,729,37.5167710194,127.0401699369
23136,한국토지주택공사앞,361,590,951,37.5131909081,127.0426620828
23137,선정릉역1번출구.시니어플라자,219,66,285,37.5102354545,127.0431015104
23138,아크로힐스논현,109,173,282,37.5092228723,127.0396748981
23139,논현아이파크,505,387,892,37.5112220456,127.0364372746
23140,임피리얼팰리스호텔.팬트힐루논현,177,360,537,37.5143285583,127.0356009719
23141,펜트힐루논현.임피리얼팰리스호텔,631,729,1360,37.5135465374,127.0351526376
23142,논현아이파크,276,587,863,37.5111433662,127.0359197745
23143,국민은행논현동지점,238,225,463,37.5085727966,127.0373832207
23144,언주역4번출구.차병원사거리,74,147,221,37.5078369128,127.0351434453
23145,언주역3번출구,1336,471,1807,37.5084783232,127.0335055792
23146,논현고개,480,881,1361,37.5114460374,127.0321076269
23147,서울세관사거리,116,199,315,37.515315407,127.0346068386
23148,현대아파트,2227,3188,5415,37.5284384777,127.030580671
23149,현대아파트,4365,2329,6694,37.5282986659,127.0311225746
23150,고속철도수서역,894,2055,2949,37.48487216,127.1043917485
23151,신사동교회,1182,700,1882,37.5206998289,127.030625028
23152,도산공원,364,345,709,37.5221138227,127.0333295289
23153,신구중학교,519,360,879,37.5267319814,127.0332342816
23154,압구정중고등학교.현대아파트,213,619,832,37.5297587463,127.0336829789
23155,도산공원사거리,1203,1176,2379,37.5220301368,127.0345957994
23156,압구정파출소,1689,1530,3219,37.5291115096,127.0362762745
23157,압구정파출소,1897,2281,4178,37.5287469102,127.0360581401
23158,한양아파트.압구정로데오역,2745,2190,4935,37.5282700029,127.0395789565
23159,한양아파트.압구정로데오역,2472,2259,4731,37.527929495,127.0392574486
23160,일지아트홀,2131,1155,3286,37.524911806,127.0395011945
23161,씨네시티앞,1608,1685,3293,37.5228970378,127.0375996828
23162,도산공원,528,679,1207,37.5228130189,127.0335300905
23163,신구중학교,398,521,919,37.5256460711,127.0335404098
23164,성수대교남단.현대아파트,765,290,1055,37.5299198087,127.0341408692
23165,청담초등학교,841,653,1494,37.5268028293,127.045122136
23166,청담동주민센터,2590,2914,5504,37.5246152832,127.0493317535
23167,청담동주민센터,3077,2191,5268,37.5245198173,127.0513510007
23168,영동교입구.청담자이아파트,372,509,881,37.522598,127.056049
23169,영동교입구,1209,1150,2359,37.522801,127.05519
23170,청담역.경기고교,1276,1192,2468,37.52098119,127.0561675414
23171,우리은행청담지점.청담삼익아파트,838,723,1561,37.5210776985,127.0568972469
23172,청담역.경기고교,779,1797,2576,37.5200284066,127.0561102673
23173,진흥아파트,873,839,1712,37.5192911033,127.0520898501
23174,청담동성당,608,426,1034,37.5204992022,127.0495735347
23175,청담2치안센터,271,548,819,37.5230254757,127.0482136037
23176,강남구청.강남세무서,2432,1250,3682,37.5184307316,127.0472972241
23177,청담동래미안아파트,907,1157,2064,37.5176597984,127.0429049989
23178,강남구청역,2447,1055,3502,37.518511943,127.0409428973
23180,농협앞,779,846,1625,37.5240778005,127.0443867144
23181,일지아트홀.압구정노인복지관,1403,1831,3234,37.5243159636,127.0396345679
23182,청담초등학교앞,911,1201,2112,37.5264613268,127.045085725
23183,청담2치안센터,591,350,941,37.5229351646,127.0477909496
23184,청담동성당,155,307,462,37.5202583193,127.0492045241
23185,차병원차움,483,678,1161,37.5236666735,127.044171112
23186,진흥아파트청담역,1556,1375,2931,37.5190458844,127.0521305938
23187,청담역.경기고교,1385,739,2124,37.5198187578,127.0564579528
23188,청담역.경기고교,197,910,1107,37.5193090138,127.0578574132
23189,봉은사.삼성1파출소앞,1656,4620,6276,37.5149677625,127.0594353837
23190,봉은사.코엑스북문,393,127,520,37.5141705618,127.0588290285
23191,봉은사.코엑스북문,87,227,314,37.5135467163,127.057639012
23192,봉은사역3번출구.삼성1파출소,5376,1858,7234,37.5151079658,127.0601628839
23193,봉은사역5번출구.광동병원,332,430,762,37.514457156,127.0621999736
23194,노블발렌티웨딩홀,220,231,451,37.5148306999,127.0647588832
23195,서울의료원강남분원,145,58,203,37.512568,127.065604
23196,강남경찰서면허시험장,1139,1686,2825,37.5098983164,127.0659088469
23197,삼성역7번출구,3827,1232,5059,37.5103989366,127.0626911632
23198,무역센터,1008,2242,3250,37.512027938,127.0610582829
23199,무역센터,1223,1068,2291,37.5103013849,127.0619901081
23200,강남구보건소,883,548,1431,37.5154775223,127.0417754477
23201,한국무역센터.삼성역,2211,1643,3854,37.508448,127.060899
23202,포스코사거리,1667,519,2186,37.5078226593,127.0563179719
23203,한별구립어린이집,783,517,1300,37.5104103876,127.0549014268
23204,센트럴아이파크.강남구도시관리공단,306,1049,1355,37.5157795361,127.0520466841
23205,삼성동서광아파트,1913,1034,2947,37.5173233382,127.0424517989
23206,강남구청.강남세무서,1341,1618,2959,37.5182413732,127.0476647353
23207,청담역7번출구,1272,290,1562,37.5176356522,127.0506188246
23208,센트럴아이파크.강남구도시관리공단,504,412,916,37.5153174045,127.0518696115
23209,한별구립어린이집,385,800,1185,37.5102276026,127.0546026643
23210,삼성중앙역.플래티넘아파트,720,247,967,37.512663758,127.0515286905
23211,삼성중앙역.플래티넘아파트,258,492,750,37.5123779785,127.0518271312
23212,삼성2문화센터,404,209,613,37.5110917636,127.0461375271
23213,삼성2문화센터,233,369,602,37.5108104729,127.046512905
23214,선릉역8번출구.선정릉,1638,955,2593,37.5062014334,127.0483328457
23215,선정릉역.국가무형유산전수교육관,859,1247,2106,37.5097642558,127.0441954871
23216,한국토지주택공사앞,565,620,1185,37.5126364282,127.0432054996
23217,포스코건너편,3113,1844,4957,37.5066831874,127.0554269279
23218,선릉역,2041,1677,3718,37.505143,127.050205
23219,도곡역2번출구.동부센트레빌,458,470,928,37.4915855937,127.0565229085
23220,중대부고,1431,620,2051,37.4918872375,127.0550936879
23221,단대부고.대치아이파크아파트,542,815,1357,37.4946749575,127.0537770662
23222,한티역3번출구.서울강남고용노동지청,2620,1468,4088,37.4964463596,127.0541425059
23223,삼성아파트입구,1681,2726,4407,37.4981982,127.05956007
23224,농협대치지점,1931,1635,3566,37.4979369667,127.0611545494
23225,대치SKVIEW아파트.서울교회,547,1024,1571,37.4962613463,127.0620556876
23226,대치역1번출구,1352,1247,2599,37.4938592964,127.0614984174
23227,래미안대치팰리스,811,511,1322,37.4925595861,127.0585796232
23228,도곡역3번출구,444,535,979,37.4911818874,127.0565474837
23229,대치동우성아파트,516,669,1185,37.4925770923,127.0596110202
23230,대치역8번출구,892,883,1775,37.4938624098,127.0622309495
23231,대치역7번출구.선경아파트,665,576,1241,37.492458,127.06408
23232,대청중학교,367,1885,2252,37.4902578609,127.0557033053
23233,은마아파트,2190,930,3120,37.4955959062,127.0628615031
